의안번호,Target,Source
2006315,9770987,9770669
2006315,9770987,9770713
2006315,9770987,9770860
2006315,9770987,9770898
2006315,9770987,9770913
2006315,9770987,9770944
2006315,9770987,9770945
2006315,9770987,9770954
2006315,9770987,9771083
2006316,9770860,9770602
2006316,9770860,9770727
2006316,9770860,9770768
2006316,9770860,9770802
2006316,9770860,9770907
2006316,9770860,9770964
2006316,9770860,9770965
2006316,9770860,9771012
2006316,9770860,9771043
2006317,9770859,9771062
2006317,9770859,9770527
2006317,9770859,9770676
2006317,9770859,9770712
2006317,9770859,9770723
2006317,9770859,9770975
2006317,9770859,9770984
2006317,9770859,9770986
2006317,9770859,9770989
2006317,9770859,9771007
2006317,9770859,9771010
2006317,9770859,9771035
2006317,9770859,9771049
2006317,9770859,9771056
2006317,9770859,9771058
2006317,9770859,9771067
2006318,9771049,9770719
2006318,9771049,9770768
2006318,9771049,9770802
2006318,9771049,9770838
2006318,9771049,9770908
2006318,9771049,9770919
2006318,9771049,9771016
2006318,9771049,9771039
2006318,9771049,9771046
2006319,9771082,9770386
2006319,9771082,9770765
2006319,9771082,9770779
2006319,9771082,9770869
2006319,9771082,9770959
2006319,9771082,9770970
2006319,9771082,9770994
2006319,9771082,9771031
2006319,9771082,9771083
2006319,9771082,9771084
2006319,9771082,9771085
2006320,9770975,9770786
2006320,9770975,9770836
2006320,9770975,9770846
2006320,9770975,9770859
2006320,9770975,9770927
2006320,9770975,9770933
2006320,9770975,9770939
2006320,9770975,9770986
2006320,9770975,9770989
2006320,9770975,9771042
2006321,9770975,9770786
2006321,9770975,9770836
2006321,9770975,9770846
2006321,9770975,9770859
2006321,9770975,9770927
2006321,9770975,9770933
2006321,9770975,9770939
2006321,9770975,9770986
2006321,9770975,9770989
2006321,9770975,9771042
2006322,9770975,9770786
2006322,9770975,9770836
2006322,9770975,9770846
2006322,9770975,9770859
2006322,9770975,9770933
2006322,9770975,9770939
2006322,9770975,9770986
2006322,9770975,9770989
2006322,9770975,9771042
2006323,9770837,9770316
2006323,9770837,9770387
2006323,9770837,9770439
2006323,9770837,9770450
2006323,9770837,9770596
2006323,9770837,9770598
2006323,9770837,9770719
2006323,9770837,9770825
2006323,9770837,9770835
2006323,9770837,9770899
2006323,9770837,9770904
2006323,9770837,9770955
2006323,9770837,9770958
2006323,9770837,9770972
2006323,9770837,9771003
2006324,9770980,9770380
2006324,9770980,9770753
2006324,9770980,9770761
2006324,9770980,9770765
2006324,9770980,9770779
2006324,9770980,9770808
2006324,9770980,9770874
2006324,9770980,9770949
2006324,9770980,9770986
2006324,9770980,9770993
2006324,9770980,9770995
2006324,9770980,9771060
2006324,9770980,9771075
2006325,9771040,9770406
2006325,9771040,9770542
2006325,9771040,9770592
2006325,9771040,9770930
2006325,9771040,9771006
2006325,9771040,9771023
2006325,9771040,9771024
2006325,9771040,9771026
2006325,9771040,9771039
2006325,9771040,9771043
2006325,9771040,9771045
2006325,9771040,9771046
2006325,9771040,9771050
2006325,9771040,9771052
2006325,9771040,9771055
2006326,9770375,9770380
2006326,9770375,9770527
2006326,9770375,9770786
2006326,9770375,9770926
2006326,9770375,9770927
2006326,9770375,9770941
2006326,9770375,9770993
2006326,9770375,9771061
2006326,9770375,9771081
2006327,9770375,9770380
2006327,9770375,9770527
2006327,9770375,9770786
2006327,9770375,9770926
2006327,9770375,9770927
2006327,9770375,9770941
2006327,9770375,9770993
2006327,9770375,9771060
2006327,9770375,9771061
2006327,9770375,9771081
2006327,9770375,9771085
2006328,9770822,9770527
2006328,9770822,9770752
2006328,9770822,9770753
2006328,9770822,9770881
2006328,9770822,9770939
2006328,9770822,9770998
2006328,9770822,9771000
2006328,9770822,9771059
2006328,9770822,9771073
2006329,9770375,9770380
2006329,9770375,9770527
2006329,9770375,9770727
2006329,9770375,9770786
2006329,9770375,9770913
2006329,9770375,9770926
2006329,9770375,9770927
2006329,9770375,9770946
2006329,9770375,9770993
2006329,9770375,9771061
2006329,9770375,9771081
2006329,9770375,9771085
2006330,9770822,9770527
2006330,9770822,9770881
2006330,9770822,9770939
2006330,9770822,9770949
2006330,9770822,9770963
2006330,9770822,9770969
2006330,9770822,9770993
2006330,9770822,9770995
2006330,9770822,9771059
2006331,9770380,9770194
2006331,9770380,9770279
2006331,9770380,9770375
2006331,9770380,9770839
2006331,9770380,9770876
2006331,9770380,9770986
2006331,9770380,9770995
2006331,9770380,9771063
2006331,9770380,9771085
2006332,9771040,9770542
2006332,9771040,9770592
2006332,9771040,9770930
2006332,9771040,9771006
2006332,9771040,9771023
2006332,9771040,9771024
2006332,9771040,9771026
2006332,9771040,9771039
2006332,9771040,9771043
2006332,9771040,9771045
2006332,9771040,9771046
2006332,9771040,9771052
2006332,9771040,9771055
2006333,9770456,9770676
2006333,9770456,9770678
2006333,9770456,9770761
2006333,9770456,9770765
2006333,9770456,9770784
2006333,9770456,9770808
2006333,9770456,9770939
2006333,9770456,9770989
2006333,9770456,9770995
2006333,9770456,9770999
2006333,9770456,9771000
2006334,9770375,9770380
2006334,9770375,9770527
2006334,9770375,9770786
2006334,9770375,9770926
2006334,9770375,9770927
2006334,9770375,9770941
2006334,9770375,9770993
2006334,9770375,9771081
2006334,9770375,9771085
2006335,9770713,9770594
2006335,9770713,9770678
2006335,9770713,9770688
2006335,9770713,9770867
2006335,9770713,9770928
2006335,9770713,9770929
2006335,9770713,9770931
2006335,9770713,9770942
2006335,9770713,9770969
2006335,9770713,9770970
2006335,9770713,9770977
2006335,9770713,9771011
2006335,9770713,9771014
2006335,9770713,9771015
2006335,9770713,9771016
2006335,9770713,9771020
2006335,9770713,9771021
2006335,9770713,9771022
2006335,9770713,9771071
2006335,9770713,9771078
2006335,9770713,9771079
2006335,9770713,9771080
2006335,9770713,9771081
2006336,9770746,9770713
2006336,9770746,9770752
2006336,9770746,9770755
2006336,9770746,9770765
2006336,9770746,9770784
2006336,9770746,9770813
2006336,9770746,9770839
2006336,9770746,9770881
2006336,9770746,9770946
2006336,9770746,9770994
2006336,9770746,9771073
2006337,9771039,9770387
2006337,9771039,9770439
2006337,9771039,9770477
2006337,9771039,9770727
2006337,9771039,9770881
2006337,9771039,9770914
2006337,9771039,9770944
2006337,9771039,9771024
2006337,9771039,9771040
2006337,9771039,9771042
2006337,9771039,9771045
2006337,9771039,9771049
2006338,9770903,9770802
2006338,9770903,9770904
2006338,9770903,9770949
2006338,9770903,9770961
2006338,9770903,9771014
2006338,9770903,9771028
2006338,9770903,9771034
2006338,9770903,9771039
2006338,9770903,9771040
2006338,9770903,9771054
2006339,9770727,9770387
2006339,9770727,9770886
2006339,9770727,9770903
2006339,9770727,9770958
2006339,9770727,9770972
2006339,9770727,9771008
2006339,9770727,9771027
2006339,9770727,9771038
2006339,9770727,9771045
2006340,9770387,9770316
2006340,9770387,9770450
2006340,9770387,9770596
2006340,9770387,9770602
2006340,9770387,9770719
2006340,9770387,9770727
2006340,9770387,9770835
2006340,9770387,9770837
2006340,9770387,9770899
2006340,9770387,9770958
2006340,9770387,9771005
2006340,9770387,9771024
2006340,9770387,9771036
2006340,9770387,9771039
2006340,9770387,9771046
2006341,9770822,9770295
2006341,9770822,9770573
2006341,9770822,9770813
2006341,9770822,9770905
2006341,9770822,9770939
2006341,9770822,9770993
2006341,9770822,9770998
2006341,9770822,9771003
2006341,9770822,9771059
2006342,9770727,9770387
2006342,9770727,9770497
2006342,9770727,9770499
2006342,9770727,9770602
2006342,9770727,9770886
2006342,9770727,9770972
2006342,9770727,9771034
2006342,9770727,9771040
2006342,9770727,9771045
2006343,9770727,9770387
2006343,9770727,9770497
2006343,9770727,9770602
2006343,9770727,9770713
2006343,9770727,9770838
2006343,9770727,9770886
2006343,9770727,9770914
2006343,9770727,9771005
2006343,9770727,9771028
2006344,9770984,9770807
2006344,9770984,9770813
2006344,9770984,9770876
2006344,9770984,9770926
2006344,9770984,9770973
2006344,9770984,9770995
2006344,9770984,9771007
2006344,9770984,9771011
2006344,9770984,9771065
2006345,9770387,9770316
2006345,9770387,9770450
2006345,9770387,9770596
2006345,9770387,9770602
2006345,9770387,9770719
2006345,9770387,9770727
2006345,9770387,9770835
2006345,9770387,9770837
2006345,9770387,9770899
2006345,9770387,9770958
2006345,9770387,9771005
2006345,9770387,9771024
2006345,9770387,9771036
2006345,9770387,9771039
2006345,9770387,9771046
2006346,9770387,9770316
2006346,9770387,9770450
2006346,9770387,9770596
2006346,9770387,9770602
2006346,9770387,9770719
2006346,9770387,9770727
2006346,9770387,9770835
2006346,9770387,9770837
2006346,9770387,9770899
2006346,9770387,9770958
2006346,9770387,9771005
2006346,9770387,9771024
2006346,9770387,9771036
2006346,9770387,9771039
2006346,9770387,9771046
2006347,9770387,9770316
2006347,9770387,9770450
2006347,9770387,9770596
2006347,9770387,9770602
2006347,9770387,9770719
2006347,9770387,9770727
2006347,9770387,9770835
2006347,9770387,9770837
2006347,9770387,9770899
2006347,9770387,9770958
2006347,9770387,9771005
2006347,9770387,9771024
2006347,9770387,9771036
2006347,9770387,9771039
2006347,9770387,9771046
2006348,9770387,9770316
2006348,9770387,9770450
2006348,9770387,9770596
2006348,9770387,9770602
2006348,9770387,9770719
2006348,9770387,9770727
2006348,9770387,9770835
2006348,9770387,9770837
2006348,9770387,9770899
2006348,9770387,9770958
2006348,9770387,9771005
2006348,9770387,9771024
2006348,9770387,9771036
2006348,9770387,9771039
2006348,9770387,9771046
2006349,9770387,9770316
2006349,9770387,9770450
2006349,9770387,9770596
2006349,9770387,9770602
2006349,9770387,9770719
2006349,9770387,9770727
2006349,9770387,9770835
2006349,9770387,9770837
2006349,9770387,9770899
2006349,9770387,9770958
2006349,9770387,9771005
2006349,9770387,9771024
2006349,9770387,9771036
2006349,9770387,9771039
2006349,9770387,9771046
2006350,9770387,9770316
2006350,9770387,9770450
2006350,9770387,9770596
2006350,9770387,9770602
2006350,9770387,9770719
2006350,9770387,9770727
2006350,9770387,9770835
2006350,9770387,9770837
2006350,9770387,9770899
2006350,9770387,9770958
2006350,9770387,9771005
2006350,9770387,9771024
2006350,9770387,9771036
2006350,9770387,9771039
2006350,9770387,9771046
2006352,9770752,9770279
2006352,9770752,9770380
2006352,9770752,9770527
2006352,9770752,9770779
2006352,9770752,9770826
2006352,9770752,9770836
2006352,9770752,9770876
2006352,9770752,9770932
2006352,9770752,9770939
2006352,9770752,9770986
2006352,9770752,9771038
2006352,9770752,9771082
2006353,9771021,9770279
2006353,9771021,9770905
2006353,9771021,9770939
2006353,9771021,9770950
2006353,9771021,9770976
2006353,9771021,9771020
2006353,9771021,9771038
2006353,9771021,9771079
2006353,9771021,9771080
2006354,9770752,9770380
2006354,9770752,9770527
2006354,9770752,9770765
2006354,9770752,9770779
2006354,9770752,9770826
2006354,9770752,9770836
2006354,9770752,9770876
2006354,9770752,9770932
2006354,9770752,9770939
2006354,9770752,9770986
2006354,9770752,9771038
2006354,9770752,9771063
2006354,9770752,9771082
2006355,9771011,9770713
2006355,9771011,9770977
2006355,9771011,9771014
2006355,9771011,9771015
2006355,9771011,9771016
2006355,9771011,9771020
2006355,9771011,9771070
2006355,9771011,9771078
2006355,9771011,9771080
2006356,9771051,9770768
2006356,9771051,9770847
2006356,9771051,9770930
2006356,9771051,9770955
2006356,9771051,9770964
2006356,9771051,9771041
2006356,9771051,9771044
2006356,9771051,9771045
2006356,9771051,9771047
2006357,9770602,9770727
2006357,9770602,9770776
2006357,9770602,9770886
2006357,9770602,9770899
2006357,9770602,9770947
2006357,9770602,9770985
2006357,9770602,9771005
2006357,9770602,9771024
2006357,9770602,9771039
2006357,9770602,9771052
2006358,9771010,9770356
2006358,9771010,9770678
2006358,9771010,9770688
2006358,9771010,9770859
2006358,9771010,9770927
2006358,9771010,9770932
2006358,9771010,9770978
2006358,9771010,9770999
2006358,9771010,9771007
2006358,9771010,9771014
2006358,9771010,9771058
2006358,9771010,9771063
2006358,9771010,9771082
2006359,9770602,9770450
2006359,9770602,9770499
2006359,9770602,9770721
2006359,9770602,9770727
2006359,9770602,9770742
2006359,9770602,9770886
2006359,9770602,9770958
2006359,9770602,9771008
2006359,9770602,9771032
2006360,9770602,9770727
2006360,9770602,9770776
2006360,9770602,9770886
2006360,9770602,9770899
2006360,9770602,9770947
2006360,9770602,9770985
2006360,9770602,9771005
2006360,9770602,9771024
2006360,9770602,9771039
2006360,9770602,9771052
2006361,9770295,9770279
2006361,9770295,9770568
2006361,9770295,9770688
2006361,9770295,9770764
2006361,9770295,9770867
2006361,9770295,9770874
2006361,9770295,9770970
2006361,9770295,9771014
2006361,9770295,9771016
2006361,9770295,9771073
2006361,9770295,9771075
2006361,9770295,9771080
2006362,9770948,9770356
2006362,9770948,9770753
2006362,9770948,9770826
2006362,9770948,9770852
2006362,9770948,9770876
2006362,9770948,9770929
2006362,9770948,9770931
2006362,9770948,9770975
2006362,9770948,9770981
2006362,9770948,9770983
2006362,9770948,9771059
2006363,9770948,9770356
2006363,9770948,9770753
2006363,9770948,9770826
2006363,9770948,9770852
2006363,9770948,9770876
2006363,9770948,9770929
2006363,9770948,9770931
2006363,9770948,9770975
2006363,9770948,9770981
2006363,9770948,9770983
2006363,9770948,9771059
2006364,9770948,9770356
2006364,9770948,9770753
2006364,9770948,9770826
2006364,9770948,9770852
2006364,9770948,9770876
2006364,9770948,9770929
2006364,9770948,9770931
2006364,9770948,9770975
2006364,9770948,9770981
2006364,9770948,9770983
2006364,9770948,9771059
2006365,9770860,9770602
2006365,9770860,9770768
2006365,9770860,9770824
2006365,9770860,9770825
2006365,9770860,9770829
2006365,9770860,9770837
2006365,9770860,9771032
2006365,9770860,9771036
2006365,9770860,9771044
2006365,9770860,9771053
2006366,9771020,9770713
2006366,9771020,9770867
2006366,9771020,9770886
2006366,9771020,9770949
2006366,9771020,9770986
2006366,9771020,9771014
2006366,9771020,9771016
2006366,9771020,9771021
2006366,9771020,9771022
2006366,9771020,9771078
2006366,9771020,9771080
2006367,9770295,9770279
2006367,9770295,9770568
2006367,9770295,9770688
2006367,9770295,9770764
2006367,9770295,9770867
2006367,9770295,9770874
2006367,9770295,9770970
2006367,9770295,9771014
2006367,9770295,9771016
2006367,9770295,9771073
2006367,9770295,9771075
2006367,9770295,9771080
2006368,9771083,9770792
2006368,9771083,9770869
2006368,9771083,9770934
2006368,9771083,9770941
2006368,9771083,9771031
2006368,9771083,9771063
2006368,9771083,9771082
2006368,9771083,9771084
2006368,9771083,9771085
2006369,9771023,9770229
2006369,9771023,9770512
2006369,9771023,9770685
2006369,9771023,9770719
2006369,9771023,9770721
2006369,9771023,9770918
2006369,9771023,9770961
2006369,9771023,9771030
2006369,9771023,9771052
2006370,9770380,9770194
2006370,9770380,9770375
2006370,9770380,9770713
2006370,9770380,9770752
2006370,9770380,9770807
2006370,9770380,9770839
2006370,9770380,9770934
2006370,9770380,9770995
2006370,9770380,9771085
2006371,9770456,9770676
2006371,9770456,9770678
2006371,9770456,9770761
2006371,9770456,9770765
2006371,9770456,9770808
2006371,9770456,9770939
2006371,9770456,9770989
2006371,9770456,9770995
2006371,9770456,9770999
2006371,9770456,9771000
2006372,9771038,9770295
2006372,9771038,9770380
2006372,9771038,9770867
2006372,9771038,9770886
2006372,9771038,9770905
2006372,9771038,9770949
2006372,9771038,9771003
2006372,9771038,9771061
2006372,9771038,9771067
2006373,9770989,9770527
2006373,9770989,9770712
2006373,9770989,9770808
2006373,9770989,9770826
2006373,9770989,9770836
2006373,9770989,9770905
2006373,9770989,9770937
2006373,9770989,9770941
2006373,9770989,9770953
2006373,9770989,9770966
2006373,9770989,9770975
2006373,9770989,9770980
2006373,9770989,9770986
2006373,9770989,9771010
2006374,9770497,9770534
2006374,9770497,9770538
2006374,9770497,9770625
2006374,9770497,9770776
2006374,9770497,9770883
2006374,9770497,9770912
2006374,9770497,9770918
2006374,9770497,9770925
2006374,9770497,9770943
2006374,9770497,9770945
2006374,9770497,9771055
2006375,9770808,9770279
2006375,9770808,9770761
2006375,9770808,9770792
2006375,9770808,9770874
2006375,9770808,9770881
2006375,9770808,9770995
2006375,9770808,9771014
2006375,9770808,9771076
2006375,9770808,9771085
2006376,9770688,9770295
2006376,9770688,9770970
2006376,9770688,9770977
2006376,9770688,9770983
2006376,9770688,9770995
2006376,9770688,9771010
2006376,9770688,9771016
2006376,9770688,9771069
2006376,9770688,9771077
2006376,9770688,9771078
2006377,9771085,9770527
2006377,9771085,9770761
2006377,9771085,9770784
2006377,9771085,9770869
2006377,9771085,9770970
2006377,9771085,9770993
2006377,9771085,9771014
2006377,9771085,9771031
2006377,9771085,9771082
2006377,9771085,9771083
2006377,9771085,9771084
2006378,9770860,9770512
2006378,9770860,9770768
2006378,9770860,9770825
2006378,9770860,9770838
2006378,9770860,9770961
2006378,9770860,9770965
2006378,9770860,9771032
2006378,9770860,9771036
2006378,9770860,9771053
2006379,9770375,9770380
2006379,9770375,9770527
2006379,9770375,9770786
2006379,9770375,9770926
